MotifId	Nodes	Edges	Count
904	4	0	32
4374	4	0	299
990	4	0	115
5064	4	0	29
4420	4	0	434
972	4	0	46
922	4	0	27
3038	4	0	85
858	4	0	246
4950	4	0	224
468	4	0	286
14812	4	0	21
4574	4	0	29
7126	4	0	29
14790	4	0	0
2190	4	0	41
6552	4	0	61
2270	4	0	35
7134	4	0	51
15326	4	0	83
28	4	0	395
4678	4	0	104
4370	4	0	369
90	4	0	443
4958	4	0	153
2252	4	0	25
13260	4	0	2
13278	4	0	22
6616	4	0	14
13146	4	0	25
2506	4	0	1
13142	4	0	67
6558	4	0	39
4558	4	0	8
6862	4	0	12
14798	4	0	4
6550	4	0	1
4556	4	0	26
4812	4	0	31
15258	4	0	21
862	4	0	398
286	4	0	372
76	4	0	2051
78	4	0	527
92	4	0	258
94	4	0	493
282	4	0	708
346	4	0	82
348	4	0	254
350	4	0	281
394	4	0	107
406	4	0	617
410	4	0	281
412	4	0	247
414	4	0	259
460	4	0	158
462	4	0	21
478	4	0	85
2184	4	0	283
332	4	0	747
334	4	0	141
404	4	0	1337
470	4	0	375
344	4	0	139
408	4	0	255
472	4	0	27
474	4	0	29
476	4	0	116
926	4	0	57
396	4	0	1566
906	4	0	21
910	4	0	32
2186	4	0	327
2204	4	0	49
2206	4	0	107
2254	4	0	24
6356	4	0	1
2458	4	0	101
2526	4	0	46
2510	4	0	19
4698	4	0	321
2524	4	0	27
328	4	0	415
330	4	0	15
4438	4	0	207
4444	4	0	247
4446	4	0	160
4430	4	0	62
4550	4	0	2
4422	4	0	50
4424	4	0	623
4700	4	0	69
4702	4	0	184
4954	4	0	201
5014	4	0	3
5018	4	0	70
5022	4	0	28
5086	4	0	89
4998	4	0	1
4382	4	0	128
6554	4	0	124
7128	4	0	51
15310	4	0	18
6622	4	0	33
4548	4	0	52
5070	4	0	17
6606	4	0	9
206	4	0	76
6854	4	0	0
398	4	0	215
4428	4	0	732
4764	4	0	1
4766	4	0	11
4682	4	0	1051
4434	4	0	87
4436	4	0	391
4564	4	0	45
4566	4	0	28
4442	4	0	54
5078	4	0	52
5082	4	0	79
5084	4	0	43
392	4	0	1081
4426	4	0	7
2462	4	0	54
390	4	0	784
4742	4	0	1
6874	4	0	38
4814	4	0	26
6614	4	0	4
6618	4	0	16
6620	4	0	52
6358	4	0	0
222	4	0	96
13150	4	0	86
2202	4	0	308
6598	4	0	0
5066	4	0	14
6342	4	0	0
5012	4	0	7
30	4	0	699
6878	4	0	43
4686	4	0	205
74	4	0	941
4946	4	0	301
5058	4	0	0
5010	4	0	23
5074	4	0	34
5004	4	0	19
4440	4	0	161
6348	4	0	20
6350	4	0	6
6366	4	0	12
4748	4	0	13
4750	4	0	13
5076	4	0	28
4418	4	0	7
4994	4	0	4
4830	4	0	30
6364	4	0	9
4740	4	0	0
5062	4	0	6
5016	4	0	38
5080	4	0	100
5068	4	0	35
7130	4	0	55
4692	4	0	64
6604	4	0	42
5006	4	0	14
31710	4	0	44
204	4	0	108
14814	4	0	27
454	4	0	112
6602	4	0	1
6858	4	0	25
4694	4	0	222
13148	4	0	9
5020	4	0	8
14678	4	0	3
4562	4	0	2
15262	4	0	52
458	4	0	0
908	4	0	70
456	4	0	52
5002	4	0	9
6876	4	0	18
14810	4	0	10
4952	4	0	224
14686	4	0	2
13262	4	0	9
856	4	0	216
6870	4	0	0
280	4	0	269
974	4	0	37
4546	4	0	0
924	4	0	11
4758	4	0	3
14	4	0	693
4572	4	0	68
