MotifId	Nodes	Edges	Count
904	4	0	2698
4374	4	0	91
990	4	0	39
5064	4	0	0
4420	4	0	109
972	4	0	1
922	4	0	87
3038	4	0	15
858	4	0	0
4950	4	0	0
468	4	0	254
14812	4	0	0
4574	4	0	144
7126	4	0	4
14790	4	0	0
2190	4	0	828
6552	4	0	134
2270	4	0	9
7134	4	0	0
15326	4	0	0
28	4	0	7775
4678	4	0	113
4370	4	0	239
90	4	0	135
4958	4	0	92
2252	4	0	578
13260	4	0	0
13278	4	0	15
6616	4	0	39
13146	4	0	0
2506	4	0	26
13142	4	0	3
6558	4	0	34
4558	4	0	1292
6862	4	0	1
14798	4	0	0
6550	4	0	3
4556	4	0	224
4812	4	0	0
15258	4	0	4
862	4	0	139
286	4	0	16983
76	4	0	15414
78	4	0	6166
92	4	0	3384
94	4	0	2079
282	4	0	604
346	4	0	161
348	4	0	661
350	4	0	853
394	4	0	1288
406	4	0	52
410	4	0	207
412	4	0	111
414	4	0	984
460	4	0	172
462	4	0	728
478	4	0	174
2184	4	0	8691
332	4	0	907
334	4	0	4169
404	4	0	466
470	4	0	59
344	4	0	1338
408	4	0	1947
472	4	0	401
474	4	0	403
476	4	0	242
926	4	0	72
396	4	0	424
906	4	0	459
910	4	0	92
2186	4	0	2356
2204	4	0	305
2206	4	0	243
2254	4	0	246
6356	4	0	26
2458	4	0	75
2526	4	0	66
2510	4	0	62
4698	4	0	0
2524	4	0	73
328	4	0	4301
330	4	0	408
4438	4	0	32
4444	4	0	19
4446	4	0	873
4430	4	0	3852
4550	4	0	6
4422	4	0	50
4424	4	0	218
4700	4	0	0
4702	4	0	55
4954	4	0	0
5014	4	0	0
5018	4	0	7
5022	4	0	53
5086	4	0	42
4998	4	0	0
4382	4	0	6498
6554	4	0	30
7128	4	0	0
15310	4	0	0
6622	4	0	10
4548	4	0	105
5070	4	0	16
6606	4	0	89
206	4	0	1337
6854	4	0	0
398	4	0	3352
4428	4	0	399
4764	4	0	15
4766	4	0	264
4682	4	0	18
4434	4	0	102
4436	4	0	334
4564	4	0	50
4566	4	0	7
4442	4	0	0
5078	4	0	32
5082	4	0	6
5084	4	0	2
392	4	0	9469
4426	4	0	8
2462	4	0	601
390	4	0	296
4742	4	0	22
6874	4	0	0
4814	4	0	18
6614	4	0	6
6618	4	0	15
6620	4	0	5
6358	4	0	0
222	4	0	114
13150	4	0	38
2202	4	0	147
6598	4	0	0
5066	4	0	0
6342	4	0	1
5012	4	0	38
30	4	0	14766
6878	4	0	7
4686	4	0	93
74	4	0	8352
4946	4	0	30
5058	4	0	36
5010	4	0	32
5074	4	0	107
5004	4	0	6
4440	4	0	24
6348	4	0	24
6350	4	0	151
6366	4	0	12
4748	4	0	45
4750	4	0	621
5076	4	0	1
4418	4	0	155
4994	4	0	13
4830	4	0	16
6364	4	0	20
4740	4	0	110
5062	4	0	0
5016	4	0	60
5080	4	0	6
5068	4	0	0
7130	4	0	2
4692	4	0	18
6604	4	0	11
5006	4	0	29
31710	4	0	0
204	4	0	3264
14814	4	0	6
454	4	0	79
6602	4	0	32
6858	4	0	0
4694	4	0	19
13148	4	0	0
5020	4	0	12
14678	4	0	0
4562	4	0	574
15262	4	0	11
458	4	0	113
908	4	0	46
456	4	0	554
5002	4	0	4
6876	4	0	0
14810	4	0	29
4952	4	0	0
14686	4	0	0
13262	4	0	0
856	4	0	8
6870	4	0	3
280	4	0	4597
974	4	0	2
4546	4	0	69
924	4	0	19
4758	4	0	0
14	4	0	20458
4572	4	0	78
