904,7
4374,23
990,1
5064,0
4420,67
972,2
922,8
3038,0
858,25
4950,7
468,21
14812,0
4574,1
7126,0
14790,0
2190,20
6552,2
2270,5
7134,0
15326,0
28,276
4678,12
4370,78
90,131
4958,0
2252,17
13260,0
13278,0
6616,2
13146,0
2506,0
13142,1
6558,3
4558,0
6862,0
14798,0
6550,0
4556,2
4812,0
15258,0
862,9
286,44
76,630
78,164
92,70
94,61
282,201
346,24
348,42
350,37
394,77
406,46
410,46
412,14
414,18
460,7
462,3
478,10
2184,193
332,167
334,32
404,53
470,16
344,63
408,104
472,24
474,4
476,5
926,3
396,76
906,10
910,1
2186,164
2204,14
2206,11
2254,4
6356,1
2458,4
2526,2
2510,0
4698,3
2524,1
328,211
330,13
4438,24
4444,7
4446,7
4430,4
4550,1
4422,18
4424,50
4700,0
4702,2
4954,3
5014,0
5018,4
5022,2
5086,2
4998,2
4382,2
6554,6
7128,0
15310,0
6622,1
4548,9
5070,0
6606,1
206,10
6854,0
398,35
4428,25
4764,2
4766,2
4682,6
4434,24
4436,62
4564,8
4566,2
4442,4
5078,5
5082,0
5084,1
392,438
4426,1
2462,2
390,48
4742,1
6874,0
4814,0
6614,0
6618,0
6620,1
6358,0
222,4
13150,2
2202,31
6598,1
5066,0
6342,1
5012,1
30,125
6878,0
4686,2
74,375
4946,22
5058,1
5010,7
5074,7
5004,1
4440,14
6348,5
6350,1
6366,2
4748,1
4750,5
5076,4
4418,27
4994,5
4830,0
6364,1
4740,0
5062,1
5016,3
5080,2
5068,0
7130,1
4692,12
6604,2
5006,3
31710,0
204,28
14814,0
454,7
6602,0
6858,0
4694,8
13148,1
5020,1
14678,0
4562,2
15262,2
458,0
908,8
456,39
5002,1
6876,0
14810,0
4952,0
14686,0
13262,0
856,8
6870,1
280,303
974,3
4546,0
924,1
4758,0
14,188
4572,1
