904,0
4374,72
990,14
5064,0
4420,46
972,3
922,2
3038,1
858,20
4950,68
468,1
14812,1
4574,2
7126,2
14790,0
2190,1
6552,0
2270,1
7134,3
15326,10
28,324
4678,0
4370,98
90,201
4958,24
2252,1
13260,0
13278,4
6616,0
13146,0
2506,0
13142,4
6558,1
4558,0
6862,0
14798,2
6550,2
4556,0
4812,0
15258,0
862,159
286,139
76,176
78,21
92,6
94,81
282,417
346,48
348,18
350,78
394,11
406,74
410,32
412,3
414,9
460,10
462,4
478,8
2184,32
332,241
334,64
404,32
470,48
344,6
408,6
472,0
474,6
476,0
926,5
396,41
906,1
910,0
2186,12
2204,0
2206,1
2254,0
6356,0
2458,0
2526,2
2510,0
4698,4
2524,0
328,31
330,0
4438,28
4444,6
4446,9
4430,11
4550,0
4422,26
4424,22
4700,1
4702,6
4954,5
5014,2
5018,3
5022,3
5086,4
4998,0
4382,7
6554,3
7128,0
15310,0
6622,0
4548,1
5070,3
6606,0
206,0
6854,0
398,7
4428,37
4764,0
4766,4
4682,3
4434,31
4436,11
4564,0
4566,5
4442,17
5078,18
5082,3
5084,0
392,63
4426,0
2462,0
390,13
4742,0
6874,0
4814,0
6614,0
6618,1
6620,0
6358,0
222,1
13150,2
2202,10
6598,0
5066,1
6342,0
5012,1
30,520
6878,1
4686,0
74,51
4946,23
5058,0
5010,1
5074,3
5004,0
4440,5
6348,1
6350,1
6366,0
4748,0
4750,1
5076,2
4418,0
4994,0
4830,4
6364,0
4740,0
5062,0
5016,0
5080,0
5068,0
7130,0
4692,9
6604,0
5006,1
31710,4
204,5
14814,4
454,7
6602,0
6858,0
4694,26
13148,0
5020,0
14678,0
4562,1
15262,0
458,0
908,1
456,1
5002,1
6876,0
14810,2
4952,1
14686,0
13262,0
856,1
6870,0
280,139
974,0
4546,0
924,0
4758,1
14,290
4572,0
