904,0
4374,15
990,0
5064,0
4420,15
972,0
922,6
3038,0
858,7
4950,0
468,19
14812,0
4574,0
7126,0
14790,0
2190,1
6552,2
2270,0
7134,0
15326,0
28,319
4678,2
4370,15
90,77
4958,0
2252,8
13260,0
13278,0
6616,0
13146,0
2506,0
13142,0
6558,0
4558,0
6862,0
14798,0
6550,0
4556,0
4812,0
15258,0
862,0
286,66
76,267
78,114
92,125
94,82
282,136
346,7
348,45
350,30
394,24
406,13
410,11
412,25
414,13
460,1
462,0
478,5
2184,14
332,70
334,15
404,59
470,12
344,12
408,23
472,3
474,4
476,5
926,4
396,10
906,3
910,0
2186,7
2204,0
2206,0
2254,2
6356,0
2458,5
2526,3
2510,1
4698,0
2524,4
328,70
330,0
4438,4
4444,4
4446,5
4430,3
4550,0
4422,4
4424,12
4700,0
4702,2
4954,0
5014,1
5018,2
5022,2
5086,0
4998,0
4382,3
6554,2
7128,0
15310,0
6622,0
4548,0
5070,0
6606,0
206,9
6854,0
398,11
4428,14
4764,0
4766,1
4682,0
4434,1
4436,6
4564,0
4566,1
4442,2
5078,0
5082,1
5084,0
392,56
4426,0
2462,0
390,8
4742,0
6874,0
4814,0
6614,0
6618,0
6620,2
6358,0
222,6
13150,0
2202,0
6598,0
5066,0
6342,0
5012,0
30,300
6878,0
4686,0
74,347
4946,4
5058,0
5010,2
5074,0
5004,0
4440,1
6348,0
6350,0
6366,1
4748,0
4750,0
5076,0
4418,0
4994,0
4830,1
6364,0
4740,0
5062,0
5016,0
5080,0
5068,0
7130,0
4692,0
6604,1
5006,0
31710,0
204,11
14814,0
454,0
6602,0
6858,0
4694,4
13148,0
5020,0
14678,0
4562,0
15262,0
458,0
908,0
456,1
5002,0
6876,0
14810,0
4952,0
14686,0
13262,0
856,0
6870,0
280,82
974,1
4546,0
924,0
4758,0
14,647
4572,0
