904,10
4374,15
990,0
5064,0
4420,22
972,2
922,1
3038,0
858,1
4950,0
468,30
14812,0
4574,0
7126,0
14790,0
2190,14
6552,1
2270,1
7134,0
15326,0
28,499
4678,4
4370,52
90,143
4958,0
2252,24
13260,0
13278,0
6616,0
13146,0
2506,0
13142,0
6558,0
4558,0
6862,0
14798,0
6550,0
4556,0
4812,0
15258,0
862,0
286,17
76,1660
78,388
92,133
94,65
282,139
346,0
348,20
350,13
394,44
406,37
410,39
412,16
414,5
460,16
462,0
478,4
2184,213
332,94
334,0
404,216
470,3
344,25
408,89
472,10
474,0
476,2
926,1
396,91
906,5
910,1
2186,102
2204,4
2206,2
2254,6
6356,0
2458,6
2526,1
2510,0
4698,3
2524,5
328,188
330,0
4438,7
4444,2
4446,1
4430,0
4550,0
4422,0
4424,26
4700,0
4702,2
4954,1
5014,0
5018,0
5022,1
5086,0
4998,0
4382,0
6554,1
7128,0
15310,0
6622,0
4548,4
5070,0
6606,0
206,11
6854,0
398,15
4428,15
4764,0
4766,0
4682,9
4434,0
4436,19
4564,1
4566,0
4442,0
5078,0
5082,0
5084,0
392,283
4426,0
2462,2
390,75
4742,0
6874,0
4814,0
6614,0
6618,0
6620,0
6358,0
222,3
13150,0
2202,15
6598,0
5066,0
6342,0
5012,0
30,295
6878,0
4686,2
74,1061
4946,4
5058,0
5010,0
5074,0
5004,1
4440,8
6348,0
6350,0
6366,0
4748,1
4750,0
5076,0
4418,0
4994,0
4830,0
6364,0
4740,0
5062,0
5016,2
5080,1
5068,0
7130,0
4692,0
6604,0
5006,0
31710,0
204,68
14814,0
454,0
6602,0
6858,0
4694,4
13148,0
5020,0
14678,0
4562,0
15262,0
458,0
908,8
456,23
5002,0
6876,0
14810,0
4952,2
14686,0
13262,0
856,9
6870,0
280,262
974,0
4546,0
924,0
4758,0
14,1648
4572,0
