904,25
4374,13
990,2
5064,0
4420,16
972,0
922,16
3038,1
858,0
4950,4
468,496
14812,0
4574,0
7126,0
14790,0
2190,4
6552,24
2270,0
7134,0
15326,0
28,3906
4678,20
4370,27
90,65
4958,2
2252,47
13260,0
13278,0
6616,0
13146,0
2506,0
13142,0
6558,0
4558,0
6862,0
14798,0
6550,0
4556,1
4812,0
15258,4
862,11
286,11
76,7348
78,959
92,78
94,38
282,75
346,2
348,109
350,0
394,54
406,31
410,15
412,7
414,6
460,1
462,1
478,0
2184,260
332,66
334,10
404,182
470,0
344,21
408,26
472,7
474,2
476,31
926,0
396,13
906,0
910,3
2186,30
2204,0
2206,0
2254,0
6356,0
2458,1
2526,0
2510,0
4698,0
2524,4
328,250
330,0
4438,0
4444,12
4446,0
4430,1
4550,0
4422,8
4424,15
4700,0
4702,0
4954,0
5014,0
5018,0
5022,0
5086,0
4998,0
4382,2
6554,0
7128,0
15310,0
6622,0
4548,2
5070,0
6606,0
206,15
6854,0
398,4
4428,13
4764,0
4766,0
4682,0
4434,2
4436,46
4564,18
4566,0
4442,2
5078,1
5082,0
5084,0
392,553
4426,0
2462,0
390,7
4742,0
6874,0
4814,0
6614,0
6618,0
6620,0
6358,0
222,2
13150,0
2202,0
6598,0
5066,0
6342,0
5012,0
30,90
6878,0
4686,0
74,4155
4946,0
5058,0
5010,1
5074,0
5004,1
4440,7
6348,0
6350,0
6366,0
4748,0
4750,0
5076,0
4418,0
4994,0
4830,0
6364,3
4740,0
5062,0
5016,0
5080,0
5068,0
7130,0
4692,0
6604,0
5006,2
31710,0
204,1919
14814,0
454,0
6602,0
6858,0
4694,0
13148,0
5020,0
14678,0
4562,0
15262,0
458,0
908,1
456,56
5002,0
6876,0
14810,0
4952,0
14686,0
13262,0
856,2
6870,0
280,346
974,0
4546,0
924,0
4758,0
14,44405
4572,8
