904,3
4374,10
990,0
5064,0
4420,7
972,3
922,0
3038,0
858,14
4950,4
468,35
14812,1
4574,0
7126,0
14790,0
2190,0
6552,8
2270,0
7134,0
15326,0
28,553
4678,0
4370,26
90,207
4958,1
2252,2
13260,0
13278,1
6616,4
13146,0
2506,0
13142,5
6558,0
4558,0
6862,0
14798,0
6550,0
4556,1
4812,0
15258,3
862,27
286,21
76,370
78,28
92,72
94,46
282,132
346,5
348,73
350,18
394,1
406,55
410,9
412,5
414,3
460,4
462,0
478,3
2184,19
332,146
334,9
404,54
470,14
344,14
408,9
472,3
474,3
476,10
926,0
396,46
906,4
910,0
2186,15
2204,1
2206,2
2254,0
6356,0
2458,0
2526,0
2510,0
4698,0
2524,0
328,73
330,0
4438,4
4444,9
4446,1
4430,0
4550,0
4422,1
4424,2
4700,0
4702,2
4954,1
5014,0
5018,2
5022,1
5086,1
4998,0
4382,0
6554,0
7128,0
15310,0
6622,0
4548,0
5070,0
6606,0
206,4
6854,0
398,1
4428,3
4764,0
4766,0
4682,2
4434,1
4436,18
4564,0
4566,0
4442,1
5078,0
5082,1
5084,1
392,117
4426,0
2462,0
390,23
4742,0
6874,0
4814,1
6614,0
6618,0
6620,0
6358,0
222,3
13150,0
2202,3
6598,0
5066,0
6342,0
5012,0
30,224
6878,0
4686,0
74,394
4946,3
5058,0
5010,0
5074,0
5004,0
4440,4
6348,0
6350,0
6366,0
4748,0
4750,0
5076,0
4418,0
4994,0
4830,0
6364,0
4740,0
5062,0
5016,2
5080,0
5068,0
7130,0
4692,1
6604,2
5006,0
31710,0
204,45
14814,0
454,2
6602,0
6858,0
4694,4
13148,0
5020,0
14678,0
4562,0
15262,0
458,0
908,13
456,0
5002,1
6876,0
14810,0
4952,0
14686,0
13262,0
856,0
6870,0
280,135
974,1
4546,0
924,1
4758,0
14,864
4572,0
