904,0
4374,15
990,0
5064,0
4420,33
972,0
922,0
3038,0
858,4
4950,0
468,1
14812,0
4574,0
7126,0
14790,0
2190,0
6552,0
2270,0
7134,0
15326,0
28,79
4678,2
4370,52
90,13
4958,0
2252,0
13260,0
13278,0
6616,0
13146,0
2506,0
13142,0
6558,0
4558,0
6862,0
14798,0
6550,0
4556,0
4812,0
15258,0
862,0
286,12
76,49
78,11
92,0
94,2
282,108
346,8
348,2
350,9
394,5
406,5
410,3
412,0
414,0
460,1
462,0
478,2
2184,28
332,40
334,2
404,22
470,0
344,10
408,1
472,0
474,0
476,0
926,0
396,17
906,0
910,0
2186,6
2204,0
2206,0
2254,1
6356,0
2458,0
2526,0
2510,0
4698,0
2524,0
328,82
330,0
4438,9
4444,0
4446,0
4430,0
4550,0
4422,5
4424,25
4700,1
4702,0
4954,2
5014,0
5018,0
5022,0
5086,0
4998,0
4382,1
6554,2
7128,0
15310,0
6622,1
4548,0
5070,0
6606,0
206,0
6854,0
398,0
4428,9
4764,0
4766,0
4682,9
4434,9
4436,2
4564,0
4566,0
4442,4
5078,0
5082,0
5084,0
392,54
4426,0
2462,0
390,37
4742,0
6874,0
4814,1
6614,0
6618,0
6620,0
6358,0
222,0
13150,0
2202,5
6598,0
5066,0
6342,0
5012,0
30,28
6878,0
4686,1
74,64
4946,5
5058,0
5010,0
5074,1
5004,1
4440,5
6348,1
6350,0
6366,0
4748,0
4750,0
5076,0
4418,0
4994,0
4830,0
6364,0
4740,0
5062,0
5016,0
5080,0
5068,0
7130,0
4692,3
6604,0
5006,0
31710,0
204,0
14814,0
454,2
6602,0
6858,1
4694,2
13148,0
5020,0
14678,0
4562,0
15262,0
458,0
908,0
456,0
5002,0
6876,0
14810,0
4952,2
14686,0
13262,0
856,4
6870,0
280,89
974,0
4546,0
924,0
4758,0
14,19
4572,0
