904,5
4374,26
990,14
5064,0
4420,19
972,2
922,6
3038,3
858,31
4950,9
468,10
14812,0
4574,0
7126,0
14790,0
2190,1
6552,2
2270,0
7134,2
15326,2
28,276
4678,7
4370,28
90,185
4958,8
2252,7
13260,0
13278,1
6616,1
13146,0
2506,0
13142,1
6558,3
4558,0
6862,0
14798,0
6550,0
4556,0
4812,2
15258,0
862,45
286,74
76,225
78,63
92,72
94,190
282,170
346,19
348,42
350,47
394,20
406,86
410,43
412,26
414,30
460,3
462,2
478,17
2184,28
332,122
334,27
404,115
470,34
344,25
408,27
472,8
474,11
476,6
926,22
396,70
906,7
910,6
2186,23
2204,7
2206,8
2254,0
6356,0
2458,6
2526,4
2510,0
4698,2
2524,2
328,104
330,7
4438,11
4444,7
4446,12
4430,4
4550,0
4422,6
4424,46
4700,7
4702,7
4954,2
5014,1
5018,1
5022,1
5086,3
4998,2
4382,4
6554,6
7128,0
15310,0
6622,1
4548,1
5070,0
6606,1
206,4
6854,0
398,15
4428,19
4764,1
4766,1
4682,32
4434,8
4436,19
4564,3
4566,3
4442,3
5078,3
5082,3
5084,0
392,98
4426,3
2462,4
390,57
4742,0
6874,2
4814,1
6614,0
6618,2
6620,0
6358,1
222,18
13150,2
2202,6
6598,0
5066,0
6342,0
5012,1
30,406
6878,2
4686,5
74,236
4946,11
5058,0
5010,3
5074,3
5004,1
4440,14
6348,2
6350,0
6366,0
4748,0
4750,2
5076,1
4418,2
4994,1
4830,1
6364,0
4740,0
5062,2
5016,1
5080,3
5068,0
7130,3
4692,8
6604,0
5006,1
31710,0
204,5
14814,2
454,12
6602,0
6858,2
4694,9
13148,0
5020,1
14678,0
4562,0
15262,0
458,1
908,9
456,2
5002,0
6876,0
14810,0
4952,1
14686,0
13262,1
856,11
6870,0
280,142
974,4
4546,0
924,4
4758,0
14,474
4572,0
