-7.782479524612426758e-01,-1.383161425590515137e+00
8.370371460914611816e-01,-4.053264141082763672e+00
-4.732152819633483887e-02,-2.129314184188842773e+00
-2.208806753158569336e+00,-1.507115960121154785e+00
1.006710305809974670e-01,-2.708185672760009766e+00
-1.382973432540893555e+00,-1.459130764007568359e+00
-3.714410960674285889e-01,-2.872521400451660156e+00
-9.939416050910949707e-01,-1.624024033546447754e+00
7.187425494194030762e-01,-3.389364242553710938e+00
5.585652589797973633e-01,-5.699642658233642578e+00
-1.042823195457458496e+00,-1.904037117958068848e+00
1.645788431167602539e+00,-6.564277172088623047e+00
-5.066382408142089844e+00,-4.939178466796875000e+00
-5.350583076477050781e+00,-1.124293041229248047e+01
2.006811618804931641e+00,-8.905661582946777344e+00
2.603694915771484375e+00,-1.320771598815917969e+01
2.879925251007080078e+00,-1.385119533538818359e+01
-2.178334236145019531e+00,-1.090658068656921387e+00
-1.720132589340209961e+00,-1.229280829429626465e+00
-6.547577381134033203e+00,-2.237033843994140625e+00
-3.813784122467041016e+00,-1.265255451202392578e+00
-4.244904994964599609e+00,-1.290684223175048828e+00
-1.976708889007568359e+00,-1.341787815093994141e+00
-2.994545221328735352e+00,-1.425881028175354004e+00
-3.518223762512207031e+00,-1.610277652740478516e+00
-1.009802818298339844e+01,-3.616703748703002930e+00
-2.658804893493652344e+00,-1.665174961090087891e+00
-3.478747129440307617e+00,-1.829960107803344727e+00
-3.181999683380126953e+00,-1.438321948051452637e+00
-3.386543989181518555e+00,-1.644017577171325684e+00
-4.532336711883544922e+00,-2.015627384185791016e+00
-7.964898586273193359e+00,-1.527273368835449219e+01
-3.587294101715087891e+00,-1.462855339050292969e+00
-1.473152923583984375e+01,-5.688389778137207031e+00
2.181617259979248047e+00,-1.302425289154052734e+01
-3.761658906936645508e+00,-1.595623016357421875e+00
-3.381274938583374023e+00,-1.425549268722534180e+00
-3.572748184204101562e+00,-1.949536561965942383e+00
-4.482024669647216797e+00,-2.177690505981445312e+00
-3.976939916610717773e+00,-1.644145846366882324e+00
