-3.493840694427490234e-01,-1.533155441284179688e+00,2.200079679489135742e+00,4.401498734951019287e-01,1.454837918281555176e+00,-9.601543545722961426e-01,-1.807802319526672363e+00,1.302336573600769043e+00
-5.810626983642578125e+00,-4.216969966888427734e+00,6.374367237091064453e+00,6.211592197418212891e+00,-1.436468482017517090e+00,-7.130712032318115234e+00,3.524285316467285156e+00,2.371192932128906250e+00
-3.895033895969390869e-01,-1.458098888397216797e+00,2.376506328582763672e+00,8.726843595504760742e-01,7.120203375816345215e-01,-1.384820461273193359e+00,-1.148843288421630859e+00,2.249654769897460938e+00
-5.709382295608520508e-01,-7.094497680664062500e-01,8.793507814407348633e-01,2.198033183813095093e-01,3.446530103683471680e-01,-2.739471793174743652e-01,-4.044651389122009277e-01,2.173631191253662109e-01
-1.479829788208007812e+00,-3.908760786056518555e+00,3.307204961776733398e+00,2.996930599212646484e+00,2.305225849151611328e+00,-5.098700046539306641e+00,-3.468521833419799805e+00,1.174976348876953125e+00
-1.436491608619689941e+00,-2.734832048416137695e+00,2.193261384963989258e+00,1.071692466735839844e+00,1.735592365264892578e+00,-3.038155078887939453e+00,-1.865679144859313965e+00,8.039203882217407227e-01
-4.711753845214843750e+00,-7.182453155517578125e+00,4.848916530609130859e-01,4.186441898345947266e+00,2.709927558898925781e+00,-5.676986217498779297e+00,-2.362304925918579102e+00,6.223731040954589844e-01
3.247958794236183167e-02,3.919732756912708282e-03,1.808883063495159149e-02,-5.518077313899993896e-02,3.757883608341217041e-02,-5.737693980336189270e-02,5.857321992516517639e-02,-1.232646778225898743e-02
-3.241307258605957031e+00,-1.839124679565429688e+00,7.669701576232910156e-01,3.919862747192382812e+00,3.530449151992797852e+00,-2.454592466354370117e+00,-6.510877132415771484e+00,2.229315280914306641e+00
-3.585655450820922852e+00,-6.413444519042968750e+00,7.347114562988281250e+00,7.202950954437255859e+00,-2.436660289764404297e+00,-5.447474479675292969e+00,8.954918980598449707e-01,-5.224120140075683594e+00
-1.358811855316162109e+00,-3.871459484100341797e+00,2.513966321945190430e+00,2.229226827621459961e+00,1.938894748687744141e+00,-3.727201938629150391e+00,-3.125949144363403320e+00,1.200325489044189453e+00
6.124546527862548828e-01,-6.416210651397705078e+00,4.080915451049804688e+00,4.454792499542236328e+00,4.467055797576904297e+00,-1.606001853942871094e+00,-1.801983594894409180e+00,-5.240416526794433594e+00
-6.327379703521728516e+00,2.427799701690673828e+00,4.167064189910888672e+00,2.035804748535156250e+00,3.820685625076293945e+00,4.553993225097656250e+00,-2.550221681594848633e+00,-1.939125061035156250e+00
-2.377692222595214844e+00,-4.671201229095458984e+00,1.245994448661804199e+00,4.981482982635498047e+00,-7.542694211006164551e-01,1.209321618080139160e+00,-4.790092468261718750e+00,1.912369251251220703e+00
-4.477502346038818359e+00,-1.397785544395446777e+00,3.878434896469116211e+00,1.766632437705993652e+00,2.371729373931884766e+00,-1.388963937759399414e+00,3.130587816238403320e+00,-4.132814884185791016e+00
-2.237116813659667969e+00,1.173898339271545410e+00,7.690802097320556641e+00,1.543187737464904785e+00,5.746370792388916016e+00,-4.211849272251129150e-01,2.308720588684082031e+00,-2.850016951560974121e-01
-4.184124946594238281e+00,-2.511677742004394531e+00,-7.984268069267272949e-01,4.473637104034423828e+00,5.967562198638916016e+00,1.000972092151641846e-01,-2.147638082504272461e+00,-3.305701732635498047e+00
-2.626786708831787109e+00,-9.362555146217346191e-01,2.486291170120239258e+00,-8.837128281593322754e-01,4.695297479629516602e-01,9.777765870094299316e-01,1.123774498701095581e-01,1.170588254928588867e+00
-1.342520117759704590e+00,-5.334446430206298828e-01,1.552398562431335449e+00,-3.621907234191894531e-01,4.262317717075347900e-01,2.198217064142227173e-01,-2.816923856735229492e-01,1.152412056922912598e+00
