-3.119660913944244385e-01,-3.064946413040161133e+00,1.810312390327453613e+00,1.257122635841369629e+00,4.470225870609283447e-01,-2.953228950500488281e-01,-1.796275615692138672e+00,-8.183891177177429199e-01,5.833576321601867676e-01,-7.123507857322692871e-01,-3.957091867923736572e-01,-1.456967473030090332e+00,1.305428028106689453e+00,-4.214878976345062256e-01,-1.692278236150741577e-01,-8.653242588043212891e-01,1.199852705001831055e+00,2.722696661949157715e-01,-4.469433426856994629e-01,8.177993893623352051e-01,3.440870642662048340e-01,1.496834039688110352e+00,-1.301980167627334595e-01,-1.380777120590209961e+00,8.262516260147094727e-01,1.379861950874328613e+00,-4.197323024272918701e-01,-1.514969110488891602e+00,-1.590343594551086426e+00,1.551157474517822266e+00,-1.193038702011108398e+00,8.970444202423095703e-01,-8.768692016601562500e-01,-5.125252157449722290e-02,-1.577763676643371582e+00,-1.106985926628112793e+00,7.838987708091735840e-01,3.696458041667938232e-01,-9.603241831064224243e-02,1.006741523742675781e+00,-1.168919280171394348e-01,1.149739861488342285e+00,2.189325094223022461e-01,1.664120107889175415e-01,-4.881121218204498291e-01,1.168186902999877930e+00,4.011331498622894287e-01,-1.715290397405624390e-01,-8.398885726928710938e-01,-9.034509062767028809e-01,1.889544129371643066e-01,-1.638828516006469727e+00,8.237534761428833008e-01,-6.561885476112365723e-01,-3.655040860176086426e-01,-1.359726548194885254e+00,-1.264340877532958984e+00,-1.182250142097473145e+00,-1.227375507354736328e+00,-1.641254663467407227e+00,-3.116030693054199219e-01,1.021536350250244141e+00,1.673433184623718262e-01,-5.544931292533874512e-01
2.002163231372833252e-01,-1.641297817230224609e+00,3.564607381820678711e+00,2.507249116897583008e+00,2.579718232154846191e-01,-5.543866157531738281e-01,2.284741550683975220e-01,-3.629142642021179199e-01,9.920662045478820801e-01,-1.363218426704406738e+00,1.532467365264892578e+00,3.303925991058349609e-01,2.900196313858032227e+00,2.267063617706298828e+00,-5.690540075302124023e-01,-1.610013365745544434e+00,3.081329166889190674e-01,-8.427852988243103027e-01,7.844624519348144531e-01,-6.776680946350097656e-01,2.201979160308837891e+00,2.446705579757690430e+00,-1.969992637634277344e+00,3.534365296363830566e-01,3.978350386023521423e-02,1.017060399055480957e+00,4.035423994064331055e-01,-1.693083941936492920e-01,-2.204785823822021484e+00,1.087006092071533203e+00,-1.460818648338317871e+00,2.794174551963806152e-01,-4.988535866141319275e-02,-1.223870038986206055e+00,-2.943962574005126953e+00,-7.504284977912902832e-01,7.033361196517944336e-01,-1.180328845977783203e+00,-3.321576416492462158e-01,-1.160927295684814453e+00,2.048986196517944336e+00,1.361083269119262695e+00,1.006199479103088379e+00,1.043497085571289062e+00,-9.069990515708923340e-01,-4.890692234039306641e-01,6.112450733780860901e-02,1.863956332206726074e+00,-3.674098730087280273e+00,-8.793042898178100586e-01,3.457146584987640381e-01,-4.569622039794921875e+00,-1.842307597398757935e-01,6.823592185974121094e-01,1.117889165878295898e+00,-1.211771011352539062e+00,-2.710045814514160156e+00,1.249953627586364746e+00,2.018104940652847290e-01,-1.321174740791320801e+00,-9.453650116920471191e-01,-4.275114834308624268e-01,1.345638632774353027e+00,-4.707146584987640381e-01
-3.037931621074676514e-01,-2.555917501449584961e+00,3.359731435775756836e+00,-1.133076906204223633e+00,-4.166355729103088379e-01,7.384682297706604004e-01,1.840313225984573364e-01,2.162318080663681030e-01,-7.685643434524536133e-01,-2.397118806838989258e+00,1.462132573127746582e+00,-1.772792935371398926e+00,8.874607086181640625e-01,3.319498896598815918e-01,2.160402536392211914e+00,-1.683672785758972168e+00,8.941210806369781494e-03,-1.020786881446838379e+00,-4.829342663288116455e-01,-1.097644209861755371e+00,1.559280753135681152e+00,1.797527551651000977e+00,1.974956095218658447e-01,-8.530256897211074829e-02,9.022827148437500000e-01,4.164493680000305176e-01,-1.551964282989501953e+00,-2.137258499860763550e-01,-3.113398790359497070e+00,1.733686923980712891e+00,6.339507699012756348e-01,-8.066738843917846680e-01,3.442911207675933838e-01,-1.466084599494934082e+00,-1.153136014938354492e+00,-6.287776231765747070e-01,-2.137713879346847534e-01,-8.432655930519104004e-01,9.216047525405883789e-01,-5.896432995796203613e-01,2.293458700180053711e+00,3.490501642227172852e-01,1.755571842193603516e+00,-1.535126805305480957e+00,2.533250451087951660e-01,2.292289882898330688e-01,1.887888550758361816e+00,-8.369266390800476074e-01,-1.117837548255920410e+00,-1.734831213951110840e+00,-5.947589278221130371e-01,-3.534020900726318359e+00,1.955761313438415527e+00,-1.260613679885864258e+00,4.755047559738159180e-01,-3.849706172943115234e+00,-1.022265315055847168e+00,-7.613741755485534668e-01,-4.998256564140319824e-01,2.361921966075897217e-01,5.931318998336791992e-01,1.511076807975769043e+00,5.899870991706848145e-01,9.876148700714111328e-01
-4.418757557868957520e-01,-8.306188583374023438e-01,1.462483644485473633e+00,-5.770070478320121765e-02,1.668049395084381104e-01,-7.748056054115295410e-01,-5.383642315864562988e-01,9.853647649288177490e-02,3.064241409301757812e-01,-2.179777994751930237e-02,-8.958844542503356934e-01,-6.444098353385925293e-01,1.043393492698669434e+00,5.545492172241210938e-01,1.079012677073478699e-01,2.591988742351531982e-01,6.064926981925964355e-01,-3.947140872478485107e-01,-2.681014239788055420e-01,1.367737650871276855e-01,6.852408647537231445e-01,3.986932039260864258e-01,4.921398460865020752e-01,-4.525543451309204102e-01,-2.130199968814849854e-01,1.043337509036064148e-01,-4.535503685474395752e-01,-2.566260695457458496e-01,-1.126751661300659180e+00,-2.132277749478816986e-02,-4.995877146720886230e-01,7.226001024246215820e-01,-3.057472705841064453e-01,-6.491438150405883789e-01,-6.474228501319885254e-01,-5.671136975288391113e-01,-5.376851558685302734e-01,7.713685184717178345e-02,-6.662045717239379883e-01,-7.539768517017364502e-02,4.535013139247894287e-01,-2.215498685836791992e-02,4.816438257694244385e-01,-4.179196432232856750e-02,-2.127815485000610352e-01,4.242078661918640137e-01,3.749359548091888428e-01,-3.101403415203094482e-01,-1.117559313774108887e+00,-2.855001389980316162e-01,1.412454485893249512e+00,-1.557468771934509277e+00,8.168935775756835938e-01,3.006258010864257812e-01,-6.664969921112060547e-01,-1.116224884986877441e+00,-4.066666364669799805e-01,-1.036449193954467773e+00,-1.078707098960876465e+00,-7.058269381523132324e-01,-2.426138222217559814e-01,9.658364057540893555e-01,-1.852214336395263672e-01,6.882224082946777344e-01
-1.403487563133239746e+00,-3.413421154022216797e+00,2.061685800552368164e+00,1.652612566947937012e+00,-1.187152504920959473e+00,2.059400528669357300e-01,-1.364556312561035156e+00,1.337245941162109375e+00,6.719383597373962402e-01,-2.485603094100952148e+00,-5.094423890113830566e-01,-1.920597553253173828e+00,2.861507177352905273e+00,3.135377466678619385e-01,-1.057953715324401855e+00,-1.840330511331558228e-01,4.049836993217468262e-01,-2.387213230133056641e+00,-1.404012203216552734e+00,-1.635416150093078613e+00,1.500853061676025391e+00,1.455965876579284668e+00,-1.976654767990112305e+00,6.656017303466796875e-01,9.609559178352355957e-01,6.226754784584045410e-01,-1.727531790733337402e+00,-1.473008513450622559e+00,-1.367920041084289551e-01,1.830364704132080078e+00,-8.962270021438598633e-01,-4.574601352214813232e-02,-4.747336804866790771e-01,9.733583033084869385e-02,-1.661982893943786621e+00,-2.961288392543792725e-01,3.489942550659179688e-01,-1.280810356140136719e+00,1.364777565002441406e+00,-3.105030357837677002e-01,-4.907959401607513428e-01,1.862328767776489258e+00,7.693728208541870117e-01,8.097268939018249512e-01,-1.619703054428100586e+00,1.239346623420715332e+00,1.961095094680786133e+00,6.434932947158813477e-01,-3.740121603012084961e+00,-4.246314987540245056e-02,8.008372187614440918e-01,-2.888221502304077148e+00,1.204560637474060059e+00,1.367318511009216309e+00,-3.081162571907043457e-01,-5.985508561134338379e-01,-1.702476978302001953e+00,9.529421329498291016e-01,-1.112511634826660156e+00,6.309363842010498047e-01,7.943718433380126953e-01,1.222035050392150879e+00,-4.051888585090637207e-01,1.516728758811950684e+00
-8.095412254333496094e-01,-2.334663867950439453e+00,2.061626672744750977e+00,5.046923160552978516e-01,8.000177145004272461e-01,-2.845997512340545654e-01,-1.064322113990783691e+00,-4.926170110702514648e-01,3.399793207645416260e-01,-5.095723867416381836e-01,-2.721561193466186523e-01,-8.412546515464782715e-01,2.182387351989746094e+00,-8.498277068138122559e-01,-5.802788138389587402e-01,-6.657295227050781250e-01,-4.908580705523490906e-02,2.450402230024337769e-01,-1.704934984445571899e-01,-4.671978652477264404e-01,-1.032677665352821350e-01,1.574054121971130371e+00,-1.820695996284484863e+00,-1.460668802261352539e+00,-2.852327525615692139e-01,-1.013048887252807617e-01,-3.828621208667755127e-01,-7.288426160812377930e-01,-1.804008364677429199e+00,1.518873810768127441e+00,1.113017648458480835e-01,1.447946429252624512e-01,-6.437662839889526367e-01,-4.183698892593383789e-01,-8.762127161026000977e-01,-1.264785885810852051e+00,8.365399241447448730e-01,4.789799451828002930e-01,1.337313503026962280e-01,1.749724596738815308e-01,-1.986789405345916748e-01,2.053311586380004883e+00,1.004594206809997559e+00,1.217766165733337402e+00,6.219297647476196289e-02,-1.058588400483131409e-01,5.752217173576354980e-01,4.369000494480133057e-01,-2.082235097885131836e+00,1.652265712618827820e-02,1.026508331298828125e+00,-2.249520301818847656e+00,5.022931098937988281e-01,-4.211135804653167725e-01,-1.016335859894752502e-01,-1.658468842506408691e+00,-9.742026925086975098e-01,-8.944342136383056641e-01,-2.161087512969970703e+00,-1.445662736892700195e+00,-4.001667723059654236e-02,8.271008729934692383e-01,3.739738166332244873e-01,-2.952906675636768341e-02
-1.541707634925842285e+00,-4.014070034027099609e+00,2.413354158401489258e+00,6.632669270038604736e-02,7.029765248298645020e-01,-8.900076746940612793e-01,-1.628384828567504883e+00,-1.409459114074707031e-01,3.699602782726287842e-01,7.550170272588729858e-02,-1.766627192497253418e+00,-1.949900686740875244e-01,2.703601121902465820e+00,-1.370157480239868164e+00,-6.097273230552673340e-01,1.804639548063278198e-01,-5.384566187858581543e-01,7.019845247268676758e-01,1.530347764492034912e-01,1.954428434371948242e+00,5.090170502662658691e-01,2.233017683029174805e+00,-1.540488600730895996e+00,2.303703129291534424e-01,-8.287195563316345215e-01,6.560099720954895020e-01,3.647027909755706787e-01,-1.916633009910583496e+00,-1.496696352958679199e+00,6.749759912490844727e-01,-1.434559822082519531e+00,-4.327525496482849121e-01,1.257036209106445312e+00,-1.134774327278137207e+00,-2.605613470077514648e+00,-1.361522674560546875e-01,2.948192954063415527e-01,5.005350112915039062e-01,-3.305132091045379639e-01,-1.395972847938537598e+00,1.451640129089355469e+00,4.520718455314636230e-01,9.302005171775817871e-01,-8.677037954330444336e-01,-5.525817275047302246e-01,-1.196104407310485840e+00,-4.128614366054534912e-01,-1.660418510437011719e-01,-1.649387240409851074e+00,8.160582184791564941e-02,4.290699958801269531e-01,-2.406231403350830078e+00,-6.666069030761718750e-01,-4.907965958118438721e-01,7.441321611404418945e-01,-2.624187231063842773e+00,-1.184231162071228027e+00,1.035912156105041504e+00,-2.388236045837402344e+00,-9.398934841156005859e-01,1.579319953918457031e+00,3.921301066875457764e-01,7.671159505844116211e-01,1.166666388511657715e+00
-1.242938041687011719e+00,-1.791893124580383301e+00,2.150175571441650391e+00,3.279279768466949463e-01,2.788232266902923584e-01,-2.540955543518066406e-01,-1.007127881050109863e+00,-1.119146347045898438e+00,-8.317080140113830566e-02,-9.106747508049011230e-01,5.963740348815917969e-01,-6.322270631790161133e-01,8.215460777282714844e-01,-1.769706420600414276e-02,1.231215596199035645e+00,-4.882757961750030518e-01,3.804359138011932373e-01,-1.174028992652893066e+00,-1.909590661525726318e-01,3.185465931892395020e-01,1.743452697992324829e-01,7.984414696693420410e-01,-4.420253038406372070e-01,-1.555857777595520020e+00,6.480885148048400879e-01,5.024100542068481445e-01,-5.303491950035095215e-01,-7.381539940834045410e-01,-5.586637854576110840e-01,1.119213461875915527e+00,2.007763981819152832e-01,8.814491033554077148e-01,-8.148848414421081543e-01,-3.543370962142944336e-01,-1.143938899040222168e+00,-9.812477231025695801e-01,3.736836016178131104e-01,1.022307500243186951e-01,-4.811831191182136536e-02,-6.882823258638381958e-02,-2.476231455802917480e-01,1.347580313682556152e+00,2.540369629859924316e-01,3.742558956146240234e-01,-7.872295379638671875e-01,4.897827804088592529e-01,7.859203815460205078e-01,-1.687957346439361572e-01,-1.923019528388977051e+00,-1.289070487022399902e+00,-2.630722224712371826e-01,-2.441067934036254883e+00,1.291964650154113770e+00,-1.180861830711364746e+00,-8.860225677490234375e-01,-2.393984556198120117e+00,-9.219828844070434570e-01,-8.746084570884704590e-01,-1.828511238098144531e+00,-6.596168279647827148e-01,1.455860286951065063e-01,1.598618984222412109e+00,4.471935331821441650e-01,4.855643808841705322e-01
-3.653681576251983643e-01,-3.787977218627929688e+00,2.814334154129028320e+00,1.244976639747619629e+00,3.351973593235015869e-01,9.806357026100158691e-01,-1.323635697364807129e+00,-1.903806813061237335e-02,4.086515009403228760e-01,-2.026729345321655273e+00,-2.560062706470489502e-01,-5.928443074226379395e-01,2.770141363143920898e+00,-1.408188581466674805e+00,1.371032834053039551e+00,-7.331666946411132812e-01,1.347526907920837402e+00,8.948931843042373657e-02,-1.447215437889099121e+00,-2.519310474395751953e+00,2.340767532587051392e-01,9.554313421249389648e-01,-2.550422191619873047e+00,-2.600901722908020020e-01,3.742414414882659912e-01,-8.581428974866867065e-02,-2.274699687957763672e+00,-2.998507916927337646e-01,-2.533328056335449219e+00,-8.243260979652404785e-01,-1.922145962715148926e+00,-1.106173619627952576e-01,-1.298427224159240723e+00,-1.865754574537277222e-01,5.170550942420959473e-01,-1.971065878868103027e+00,-6.258892416954040527e-01,-1.552109956741333008e+00,-2.646423101425170898e+00,-1.435350894927978516e+00,-9.986227154731750488e-01,1.069621220231056213e-01,-1.984994858503341675e-01,-2.608960866928100586e-01,3.376052901148796082e-02,-2.281605452299118042e-01,4.272794425487518311e-01,-6.783011555671691895e-02,-2.184753268957138062e-01,3.591859340667724609e-01,2.310883760452270508e+00,-1.085119843482971191e+00,6.958614587783813477e-01,1.262430548667907715e+00,-1.939590692520141602e+00,-3.468471527099609375e+00,-2.844847917556762695e+00,-7.663077116012573242e-01,-9.564568996429443359e-01,-7.755314707756042480e-01,6.050779819488525391e-01,6.317622065544128418e-01,1.068746924400329590e+00,7.790557742118835449e-01
-1.644280403852462769e-01,-3.213434934616088867e+00,2.759331703186035156e+00,1.712715029716491699e+00,-4.816744625568389893e-01,-1.057994842529296875e+00,1.087986677885055542e-02,-2.182958126068115234e+00,-1.677875667810440063e-01,-1.191701054573059082e+00,-1.484853681176900864e-02,-1.902223706245422363e+00,-2.939855158329010010e-01,-2.678126394748687744e-01,2.191037416458129883e+00,-5.732816457748413086e-01,-4.271176457405090332e-01,-1.353737354278564453e+00,-8.343229889869689941e-01,5.471747517585754395e-01,1.248425245285034180e+00,2.288342863321304321e-01,1.288913011550903320e+00,-4.197419285774230957e-01,1.421550273895263672e+00,1.863364458084106445e+00,5.933641791343688965e-01,-2.117223501205444336e+00,-3.949862122535705566e-01,7.943189144134521484e-01,-2.019993215799331665e-02,9.892551898956298828e-01,1.487312316894531250e+00,-1.269621849060058594e+00,-9.052491784095764160e-01,-3.102638125419616699e-01,-1.518994331359863281e+00,-1.084800601005554199e+00,2.618048191070556641e-01,-8.372494578361511230e-01,-4.306492209434509277e-01,-1.447963237762451172e+00,1.126682996749877930e+00,3.272283822298049927e-02,-1.229887723922729492e+00,1.380854487419128418e+00,1.167198061943054199e+00,1.016014575958251953e+00,-2.061594724655151367e+00,-1.836083054542541504e+00,3.268120437860488892e-02,-3.587961673736572266e+00,6.827600002288818359e-01,-1.263556122779846191e+00,-1.117039680480957031e+00,-2.052909612655639648e+00,-2.442810535430908203e+00,-2.512499392032623291e-01,-2.301704883575439453e+00,-8.826866149902343750e-01,1.390089154243469238e+00,3.055402450263500214e-02,6.410393118858337402e-01,2.848914861679077148e+00
