1.315610390156507492e-02,-9.874749928712844849e-03,3.881084732711315155e-03,3.504767082631587982e-03,1.400535553693771362e-02,-6.803263444453477859e-03,-1.287090592086315155e-02,-1.182346721179783344e-03,-5.317065864801406860e-03,3.514593234285712242e-03,7.624786812812089920e-03,-1.094909198582172394e-02,-6.514214910566806793e-03,5.284259561449289322e-03,-1.057896763086318970e-02,1.394756510853767395e-02,7.692203391343355179e-03,-7.268702611327171326e-03,8.305988274514675140e-03,8.916402235627174377e-03,-7.679874077439308167e-03,3.113850252702832222e-03,3.817291872110217810e-04,-3.461456857621669769e-03,1.018159440718591213e-03,-2.235290361568331718e-03,9.463122114539146423e-03,-9.488845244050025940e-03,6.589895579963922501e-03,1.440962776541709900e-03,-6.019582040607929230e-03,1.010248623788356781e-02
-1.463675379753112793e+00,-1.151257455348968506e-01,3.299161911010742188e+00,2.055841684341430664e+00,-1.633858084678649902e+00,-1.189039826393127441e+00,1.653961777687072754e+00,8.549606204032897949e-01,1.573543310165405273e+00,5.683997869491577148e-01,-1.414664745330810547e+00,3.265133380889892578e+00,3.956254959106445312e+00,-1.415731012821197510e-01,3.473053872585296631e-02,-3.124235391616821289e+00,-9.402191638946533203e-01,-3.927914798259735107e-01,8.316635489463806152e-01,7.446722388267517090e-01,-1.357767730951309204e-01,3.413837671279907227e+00,-1.960957765579223633e+00,-7.698143273591995239e-02,9.499555826187133789e-01,2.447297334671020508e+00,8.225706815719604492e-01,-9.123524278402328491e-02,-1.455837011337280273e+00,3.414662122726440430e+00,-3.248436927795410156e+00,1.099425315856933594e+00
1.465325243771076202e-02,6.265436531975865364e-04,2.751872641965746880e-03,-1.730414340272545815e-03,-1.213099155575037003e-02,1.358667481690645218e-02,3.163208020851016045e-03,1.277373544871807098e-02,-4.712873604148626328e-03,-1.091249659657478333e-02,5.426424555480480194e-03,6.582393543794751167e-04,-2.170078078052029014e-04,-8.107402361929416656e-03,7.117459550499916077e-03,-8.075545541942119598e-03,-8.412660099565982819e-03,4.435797687619924545e-03,9.398820810019969940e-03,-7.806690409779548645e-03,-3.565739316400140524e-04,1.002013403922319412e-02,8.174405433237552643e-03,1.834383234381675720e-03,4.853880964219570160e-03,-1.061183493584394455e-02,1.924284384585916996e-03,1.048818975687026978e-02,-1.026804558932781219e-02,1.470003649592399597e-02,7.242733612656593323e-03,-1.272669155150651932e-02
1.388645544648170471e-02,1.240985840559005737e-02,1.364430412650108337e-03,-3.181102685630321503e-03,1.328261010348796844e-02,-7.983851246535778046e-03,-2.453361521475017071e-04,1.537579111754894257e-02,-6.664032116532325745e-03,-2.641959115862846375e-03,-1.217454113066196442e-02,-4.064741544425487518e-03,-1.358816120773553848e-02,1.233265921473503113e-02,-7.850822992622852325e-03,-3.005936741828918457e-03,-1.515892799943685532e-02,1.203779876232147217e-02,1.347634755074977875e-02,-1.389004290103912354e-02,1.197733916342258453e-02,7.241039071232080460e-03,-6.504640448838472366e-03,-9.222907014191150665e-03,-9.672205895185470581e-03,8.571936748921871185e-03,-5.502602085471153259e-03,1.035087741911411285e-02,-1.246802322566509247e-02,-8.149459958076477051e-03,7.441964931786060333e-03,8.816508576273918152e-03
-1.278120398521423340e+00,-1.214355587959289551e+00,1.125464797019958496e+00,-2.524787485599517822e-01,-2.028971016407012939e-01,-3.685659170150756836e-01,3.206839263439178467e-01,1.438361167907714844e+00,5.066664218902587891e-01,7.470622658729553223e-02,-1.705950975418090820e+00,9.556132555007934570e-02,2.089719772338867188e+00,-8.429197072982788086e-01,3.220472633838653564e-01,-1.158998012542724609e+00,-7.799641489982604980e-01,-1.174502611160278320e+00,-1.089151024818420410e+00,1.472364962100982666e-01,6.817651987075805664e-01,6.876562833786010742e-01,-9.278486967086791992e-01,-1.798595935106277466e-01,5.221517086029052734e-01,1.156150326132774353e-01,-2.969537973403930664e-01,-5.833353996276855469e-01,-4.226107001304626465e-01,2.030478954315185547e+00,-1.859733343124389648e+00,1.168664336204528809e+00
-9.634822607040405273e-01,-7.523036003112792969e-01,9.442137479782104492e-01,-2.912199795246124268e-01,1.045502275228500366e-01,-3.122104108333587646e-01,-3.052938496693968773e-03,-1.101959645748138428e-01,5.737920999526977539e-01,-2.782111521810293198e-03,-2.747258543968200684e-01,-1.376497000455856323e-01,1.637362360954284668e+00,-5.410081744194030762e-01,5.793061256408691406e-01,-9.226626157760620117e-01,-6.637706160545349121e-01,2.880482375621795654e-02,-1.044477701187133789e+00,1.528807431459426880e-01,2.920568883419036865e-01,6.479229331016540527e-01,-5.897052288055419922e-01,-7.217477075755596161e-03,-2.784327864646911621e-01,4.123726487159729004e-01,1.212511211633682251e-01,-1.206236183643341064e-01,-3.272667825222015381e-01,1.337533712387084961e+00,-1.285430192947387695e+00,4.670834839344024658e-01
-2.431035757064819336e+00,-2.401871204376220703e+00,1.398759245872497559e+00,1.784269362688064575e-01,1.498659014701843262e+00,-1.594207286834716797e+00,-8.050566315650939941e-01,9.437854290008544922e-01,9.562438130378723145e-01,1.680917143821716309e+00,-4.358507633209228516e+00,1.329949021339416504e+00,4.223141193389892578e+00,-1.527052760124206543e+00,1.067611098289489746e+00,-2.224363803863525391e+00,-1.489231944084167480e+00,4.757254421710968018e-01,1.061159968376159668e+00,1.183912038803100586e+00,-1.005697011947631836e+00,2.075634241104125977e+00,-9.677028059959411621e-01,-4.396181404590606689e-01,2.521215081214904785e-01,2.276250123977661133e+00,-1.914996951818466187e-01,-1.945585846900939941e+00,-1.840191006660461426e+00,1.366695880889892578e+00,-2.636024713516235352e+00,7.148152589797973633e-01
8.119896985590457916e-03,9.799331892281770706e-04,4.522207658737897873e-03,-1.379519328474998474e-02,9.394709020853042603e-03,-1.434423495084047318e-02,1.464330498129129410e-02,-3.081616945564746857e-03,-1.487900782376527786e-02,1.181195117533206940e-02,1.416426710784435272e-02,1.039537321776151657e-02,-1.231824327260255814e-02,-1.248421054333448410e-02,-1.257033273577690125e-02,-9.694283828139305115e-03,-1.116334460675716400e-02,2.543114824220538139e-03,-5.446722730994224548e-03,-1.035752519965171814e-02,-2.274858532473444939e-03,-4.144183825701475143e-03,-1.480345148593187332e-02,-7.454131729900836945e-03,-6.522937212139368057e-03,-8.975191041827201843e-03,1.008985657244920731e-02,-9.761471883393824100e-04,2.559631597250699997e-03,6.163037382066249847e-03,6.806243676692247391e-03,-1.152253616601228714e-02
-5.132320523262023926e-01,-1.049590468406677246e+00,1.483115196228027344e+00,1.793749630451202393e-01,7.442253828048706055e-02,-1.766511201858520508e-01,5.633291006088256836e-01,4.489302933216094971e-01,5.377621650695800781e-01,-1.618807762861251831e-01,-1.369696140289306641e+00,4.829653799533843994e-01,2.073794126510620117e+00,-1.237116098403930664e+00,1.080197930335998535e+00,-1.599652767181396484e+00,-7.310053110122680664e-01,4.398724734783172607e-01,-1.147726178169250488e+00,-4.857224524021148682e-01,5.723332166671752930e-01,1.233129858970642090e+00,-1.320858001708984375e+00,-7.247493267059326172e-01,3.058771491050720215e-01,-3.832267522811889648e-01,-2.278044372797012329e-01,-2.565264701843261719e-01,-6.891745924949645996e-01,1.583925843238830566e+00,-2.116508960723876953e+00,8.194922804832458496e-01
-3.424781084060668945e+00,-2.748074769973754883e+00,5.281400203704833984e+00,2.065724134445190430e-01,-7.161977887153625488e-01,-2.618758201599121094e+00,1.406613945960998535e+00,-1.019244074821472168e+00,-2.579075396060943604e-01,-7.246935367584228516e-01,-3.906251907348632812e+00,-1.024515867233276367e+00,3.826674073934555054e-02,-1.318534970283508301e+00,4.827440261840820312e+00,-9.490939974784851074e-01,-1.972225308418273926e+00,-1.528609275817871094e+00,-2.486318588256835938e+00,2.957853078842163086e+00,-1.017827391624450684e+00,6.572375893592834473e-01,1.914406895637512207e+00,-1.623012304306030273e+00,1.277750968933105469e+00,1.729331731796264648e+00,8.535795807838439941e-01,-1.922360539436340332e+00,-8.839712142944335938e-01,2.401221513748168945e+00,-1.136025309562683105e+00,2.068110942840576172e+00
-5.023629069328308105e-01,-1.135986924171447754e+00,1.592297315597534180e+00,-5.713870525360107422e-01,-4.251937270164489746e-01,-9.338075667619705200e-02,8.571388125419616699e-01,3.602519929409027100e-01,4.859659373760223389e-01,5.483983829617500305e-02,-1.205245494842529297e+00,-7.828588783740997314e-02,1.609625339508056641e+00,-8.542814254760742188e-01,7.374706864356994629e-01,-1.792965769767761230e+00,-5.243592858314514160e-01,-2.914284765720367432e-01,-1.094902157783508301e+00,8.145321011543273926e-01,5.506777390837669373e-02,2.730922698974609375e-01,-7.108580470085144043e-01,-1.350185036659240723e+00,8.544680476188659668e-02,8.249029517173767090e-01,-2.472317665815353394e-01,-5.291106700897216797e-01,-1.100320816040039062e+00,2.718976497650146484e+00,-1.856593012809753418e+00,1.221622228622436523e+00
-6.623592972755432129e-01,-3.243476152420043945e+00,2.495634317398071289e+00,2.685890674591064453e+00,5.639634728431701660e-01,8.337545394897460938e-01,-2.133234024047851562e+00,-4.340430721640586853e-02,-2.446129083633422852e+00,-2.998136520385742188e+00,-1.086535379290580750e-01,-2.339972972869873047e+00,2.434527158737182617e+00,8.919727802276611328e-01,2.094019889831542969e+00,-5.093587040901184082e-01,-4.695424139499664307e-01,-2.689653933048248291e-01,-3.808624744415283203e+00,-1.144501447677612305e+00,1.914157032966613770e+00,2.347643971443176270e-01,-6.101015210151672363e-01,-8.215483278036117554e-03,-1.930588960647583008e+00,2.354730129241943359e+00,-3.822588920593261719e-01,-1.860007166862487793e+00,-3.106537818908691406e+00,7.717198133468627930e-01,-3.065687417984008789e+00,-1.555089592933654785e+00
-3.194964885711669922e+00,5.677679777145385742e-01,3.168682336807250977e+00,-2.427585363388061523e+00,1.613468885421752930e+00,-1.378270745277404785e+00,2.284023523330688477e+00,2.605993747711181641e+00,2.968681097030639648e+00,-1.264620721340179443e-01,-2.494117736816406250e+00,2.049390226602554321e-01,1.045089364051818848e+00,1.173801541328430176e+00,1.039865493774414062e+00,-1.440541505813598633e+00,1.097504496574401855e+00,-2.172345399856567383e+00,-2.674880266189575195e+00,5.495002269744873047e-01,-2.650010108947753906e+00,5.175874829292297363e-01,3.612951934337615967e-02,7.924242615699768066e-01,-5.708343386650085449e-01,-9.323927760124206543e-01,8.043749928474426270e-01,-4.847718477249145508e-01,-1.523852825164794922e+00,2.277016878128051758e+00,-3.840153515338897705e-01,9.746543318033218384e-02
-1.404855608940124512e+00,-2.193669557571411133e+00,1.393486142158508301e+00,2.227762937545776367e+00,-4.101086035370826721e-02,-1.213465705513954163e-01,-2.204871654510498047e+00,8.013002872467041016e-01,6.163237094879150391e-01,-1.774773597717285156e+00,-7.295975685119628906e-01,1.346756696701049805e+00,2.167094945907592773e+00,1.193861722946166992e+00,7.530907392501831055e-01,-3.619590699672698975e-01,1.675058126449584961e+00,7.744543552398681641e-01,5.403213202953338623e-02,1.145865678787231445e+00,1.631282925605773926e+00,1.924772500991821289e+00,9.664279222488403320e-01,-6.479191780090332031e-01,-1.428255736827850342e-01,-1.833622574806213379e+00,4.111586809158325195e-01,-2.903492927551269531e+00,-1.401127576828002930e+00,1.909111142158508301e+00,-2.760501384735107422e+00,1.940684199333190918e+00
-3.891726136207580566e-01,-1.962495446205139160e-01,1.769661307334899902e+00,1.071042776107788086e+00,5.828551650047302246e-01,-2.122584819793701172e+00,-1.819281220436096191e+00,1.036711454391479492e+00,7.935993075370788574e-01,-2.250117301940917969e+00,-1.572517156600952148e+00,6.757791638374328613e-01,2.626960039138793945e+00,-4.721511900424957275e-01,-1.475715279579162598e+00,-2.979000568389892578e+00,-9.895209968090057373e-02,1.045961380004882812e+00,-3.606472492218017578e+00,1.634559512138366699e+00,2.914993762969970703e-01,1.597599267959594727e+00,7.467424273490905762e-01,2.988099336624145508e+00,-8.888780325651168823e-02,1.988175630569458008e+00,9.462319016456604004e-01,-4.663198441267013550e-02,-1.086228966712951660e+00,2.586998939514160156e+00,-3.638451695442199707e-01,-1.862284183502197266e+00
-9.921895861625671387e-01,1.296275734901428223e+00,2.460025310516357422e+00,-4.291934072971343994e-01,1.077325344085693359e+00,-2.718666195869445801e-01,2.986245751380920410e-01,1.453310728073120117e+00,-7.526228427886962891e-01,-8.586884140968322754e-01,-1.769734621047973633e+00,-9.205958247184753418e-02,1.671203255653381348e+00,-5.022091269493103027e-01,1.041210293769836426e+00,-1.718155622482299805e+00,-2.632413148880004883e+00,1.249660253524780273e+00,-4.220959186553955078e+00,9.321929216384887695e-01,-2.099400758743286133e+00,2.929584503173828125e+00,-1.164697408676147461e+00,-1.715856790542602539e-01,-5.550884008407592773e-01,1.989855647087097168e+00,6.254568099975585938e-01,1.051347255706787109e+00,-3.148020982742309570e+00,7.751969695091247559e-01,-1.952528119087219238e+00,-2.733916521072387695e+00
-2.681467056274414062e+00,-1.381716728210449219e+00,2.314696311950683594e+00,1.762225508689880371e+00,2.674563646316528320e+00,8.134847879409790039e-01,5.405198335647583008e-01,-5.703667998313903809e-01,3.866547048091888428e-01,-2.616846084594726562e+00,3.754604160785675049e-01,-6.397771835327148438e-01,3.218176126480102539e+00,1.794442892074584961e+00,5.918169021606445312e-01,-2.029750823974609375e+00,2.038487493991851807e-01,-9.189779758453369141e-01,-1.993486166000366211e+00,-1.111117720603942871e+00,-7.724237442016601562e-01,-9.181719273328781128e-02,-1.003841519355773926e+00,-1.475371122360229492e+00,3.673859536647796631e-01,7.022651433944702148e-01,-2.152945995330810547e+00,-1.829423308372497559e-01,-2.262875080108642578e+00,9.749041795730590820e-01,-8.681772947311401367e-01,1.853408455848693848e+00
-3.756492137908935547e-01,-3.157874047756195068e-01,4.706953465938568115e-01,-4.499214515089988708e-02,2.289624884724617004e-02,2.875123918056488037e-01,3.192042410373687744e-01,1.694930493831634521e-01,3.116475939750671387e-01,-3.600925505161285400e-01,-1.512601226568222046e-01,1.545383036136627197e-01,4.536035358905792236e-01,-1.847692951560020447e-02,5.011314153671264648e-02,1.571935042738914490e-02,-7.128957659006118774e-02,1.239874735474586487e-01,-3.807745277881622314e-01,2.239865958690643311e-01,-9.350363165140151978e-03,2.968575954437255859e-01,1.711966246366500854e-01,1.393462717533111572e-01,-2.729031443595886230e-01,3.849205747246742249e-02,-4.549489170312881470e-02,-2.772319614887237549e-01,-4.045277833938598633e-01,2.034623920917510986e-01,-3.647226095199584961e-01,2.579935826361179352e-02
1.199270971119403839e-02,7.889699190855026245e-03,-5.085831973701715469e-03,-1.509620063006877899e-02,1.376223843544721603e-02,3.716549137607216835e-03,-7.749538868665695190e-03,2.151767257601022720e-03,-5.723075475543737411e-03,5.946462508291006088e-03,-1.221649535000324249e-02,8.871319703757762909e-03,7.362336385995149612e-03,8.636962622404098511e-03,1.374212466180324554e-02,3.981873393058776855e-03,-9.068769402801990509e-03,-1.026650331914424896e-02,-7.145210169255733490e-03,-4.329160321503877640e-03,1.029469817876815796e-02,1.184314023703336716e-02,1.558530889451503754e-02,-1.440545264631509781e-02,6.372503936290740967e-03,8.109786547720432281e-03,1.061287894845008850e-02,-8.068202994763851166e-03,-3.835045266896486282e-03,-1.129640731960535049e-02,1.558646839112043381e-02,9.528484195470809937e-03
