5.262441560626029968e-02,-3.949899971485137939e-02,1.552433893084526062e-02,1.401906833052635193e-02,5.602142214775085449e-02,-2.721305377781391144e-02,-5.148362368345260620e-02,-4.729386884719133377e-03
-2.910464763641357422e+00,-1.181150674819946289e-01,7.844324588775634766e+00,5.313830375671386719e+00,-5.505098819732666016e+00,-1.670182228088378906e+00,2.494692802429199219e+00,2.766383409500122070e+00
5.861300975084304810e-02,2.506174612790346146e-03,1.100749056786298752e-02,-6.921657361090183258e-03,-4.852396622300148010e-02,5.434669926762580872e-02,1.265283208340406418e-02,5.109494179487228394e-02
5.554582178592681885e-02,4.963943362236022949e-02,5.457721650600433350e-03,-1.272441074252128601e-02,5.313044041395187378e-02,-3.193540498614311218e-02,-9.813446085900068283e-04,6.150316447019577026e-02
-2.768228530883789062e+00,-2.835040092468261719e+00,1.694005012512207031e+00,-1.436120986938476562e+00,5.775172114372253418e-01,-7.194547653198242188e-01,-7.651559710502624512e-01,2.721690177917480469e+00
-1.776035308837890625e+00,-1.431089282035827637e+00,1.776995778083801270e+00,-9.324204325675964355e-01,8.665734529495239258e-01,-6.323047280311584473e-01,1.895724833011627197e-01,1.486102044582366943e-01
-6.857142925262451172e+00,-1.617685794830322266e+00,2.568242073059082031e+00,-1.172410249710083008e+00,3.555553674697875977e+00,-4.347045898437500000e+00,-4.947483539581298828e+00,3.604957103729248047e+00
3.247958794236183167e-02,3.919732756912708282e-03,1.808883063495159149e-02,-5.518077313899993896e-02,3.757883608341217041e-02,-5.737693980336189270e-02,5.857321992516517639e-02,-1.232646778225898743e-02
-1.457695960998535156e+00,-3.404845237731933594e+00,2.688138484954833984e+00,-1.282950997352600098e+00,3.602554500102996826e-01,-3.603147566318511963e-01,8.580123633146286011e-02,1.361479520797729492e+00
-3.711305618286132812e+00,-5.798779010772705078e+00,1.032619857788085938e+01,3.310249328613281250e+00,-3.627847909927368164e+00,-6.671015739440917969e+00,1.062505617737770081e-01,-2.316881656646728516e+00
-2.163438796997070312e+00,-2.325723886489868164e+00,3.336475849151611328e+00,-2.438358545303344727e+00,6.637892723083496094e-01,-5.932469367980957031e-01,-2.910967469215393066e-01,9.628968834877014160e-01
