2.007828354835510254e-01,-3.668452978134155273e+00,2.186839818954467773e+00,7.536699175834655762e-01
2.008451461791992188e+00,-5.020927906036376953e+00,6.235486984252929688e+00,3.261353492736816406e+00
9.236153364181518555e-01,-3.448243379592895508e+00,2.421425819396972656e+00,1.447073936462402344e+00
-5.683046579360961914e-01,-2.361270666122436523e+00,2.544409513473510742e+00,2.104409188032150269e-01
1.424998402595520020e+00,-4.676901817321777344e+00,3.727428197860717773e+00,2.408364295959472656e+00
-1.495438218116760254e-01,-4.774146556854248047e+00,3.155301332473754883e+00,7.772156000137329102e-01
2.338097393512725830e-01,-7.652812957763671875e+00,6.680501461029052734e+00,1.721871137619018555e+00
-1.598116755485534668e-01,-3.649338006973266602e+00,2.441454172134399414e+00,5.415512919425964355e-01
1.926919102668762207e+00,-4.277329444885253906e+00,3.786114454269409180e+00,3.022642850875854492e+00
8.220601677894592285e-01,-7.693866729736328125e+00,8.598235130310058594e+00,2.297395706176757812e+00
-1.059934031218290329e-02,-4.763041973114013672e+00,3.890597820281982422e+00,7.873583436012268066e-01
2.091897010803222656e+00,-5.278975009918212891e+00,2.432676315307617188e+00,9.445320129394531250e+00
-2.142778873443603516e+00,-1.092018318176269531e+01,1.605027914047241211e+00,6.401168346405029297e+00
-3.142799139022827148e+00,-1.041503620147705078e+01,1.364940524101257324e+00,7.259085655212402344e+00
2.526866197586059570e+00,-1.946677327156066895e+00,7.401031970977783203e+00,8.457280158996582031e+00
3.450560092926025391e+00,-3.626746892929077148e+00,9.331354141235351562e+00,8.459791183471679688e+00
2.100416898727416992e+00,-6.846693992614746094e+00,3.045061826705932617e+00,1.288764858245849609e+01
-1.110687375068664551e+00,-4.153515338897705078e+00,2.157902002334594727e+00,4.412479326128959656e-02
-7.332207560539245605e-01,-4.907825469970703125e+00,2.484362840652465820e+00,4.390976727008819580e-01
-6.475867271423339844e+00,-9.487965583801269531e+00,2.555381536483764648e+00,1.924854516983032227e-01
-3.508054256439208984e+00,-6.243805885314941406e+00,1.057330727577209473e+00,5.059011578559875488e-01
-4.735241889953613281e+00,-2.721922874450683594e+00,2.037855148315429688e+00,-4.177727103233337402e-01
-6.702533960342407227e-01,-5.236478805541992188e+00,3.690129280090332031e+00,3.547514975070953369e-01
-1.519109010696411133e+00,-7.168920516967773438e+00,3.972966432571411133e+00,3.714326024055480957e-01
-1.726767182350158691e+00,-8.720847129821777344e+00,4.952910900115966797e+00,5.272013545036315918e-01
-8.121642112731933594e+00,-4.422839164733886719e+00,1.886649131774902344e+00,-2.608387172222137451e-01
-7.674008011817932129e-01,-5.388792991638183594e+00,2.805160284042358398e+00,7.113679647445678711e-01
-1.511757850646972656e+00,-7.435529232025146484e+00,1.283749818801879883e+00,2.051320075988769531e+00
