1.536305844783782959e-01,-3.387711286544799805e+00,1.057824969291687012e+00,1.406651496887207031e+00,8.520608544349670410e-01,6.046424508094787598e-01,-6.685007810592651367e-01,-1.604303359985351562e+00,-1.130360245704650879e+00,-4.164312183856964111e-01,1.316301226615905762e+00,-2.531493186950683594e+00,-4.810844063758850098e-01,-3.278729617595672607e-01,-6.394948959350585938e-01,-1.946706175804138184e-01,6.949752569198608398e-01,-2.846934556961059570e+00,2.781544029712677002e-01,-6.851214170455932617e-01,-8.524777293205261230e-01,7.178623080253601074e-01,-1.524658918380737305e+00,-1.741230726242065430e+00,-1.140248179435729980e+00,5.930442214012145996e-01,8.928401768207550049e-02,-1.756579518318176270e+00,7.050582170486450195e-01,2.043539285659790039e+00,-7.613970041275024414e-01,1.225176811218261719e+00
1.028217315673828125e+00,-2.100467205047607422e+00,3.361664772033691406e+00,2.695892333984375000e+00,1.473738670349121094e+00,-2.795301675796508789e+00,-3.861684203147888184e-01,2.831443846225738525e-01,7.345086336135864258e-01,-1.544061183929443359e+00,3.212092638015747070e+00,-5.118622779846191406e-01,8.065259456634521484e-01,3.312686920166015625e+00,-2.521457433700561523e+00,-5.557808279991149902e-01,1.053669810295104980e+00,-2.096385717391967773e+00,1.110975891351699829e-01,-2.040855884552001953e+00,1.066190838813781738e+00,-1.099180579185485840e+00,-1.624748349189758301e+00,1.795213520526885986e-01,-1.442834734916687012e+00,2.219119966030120850e-01,-1.729596614837646484e+00,-1.758530616760253906e+00,-3.001627206802368164e+00,-2.397601604461669922e-01,-1.229953527450561523e+00,-4.367389678955078125e-01
7.705271244049072266e-01,-8.621799349784851074e-01,1.916390776634216309e+00,9.872900843620300293e-01,2.178863525390625000e+00,-1.050388455390930176e+00,-2.622087597846984863e-01,-1.427171826362609863e-01,-3.997378051280975342e-01,-2.960965394973754883e+00,-2.045632712543010712e-02,-3.004214525222778320e+00,-7.942901849746704102e-01,-1.668100714683532715e+00,-3.284731864929199219e+00,1.514844417572021484e+00,5.906107425689697266e-01,-1.971611618995666504e+00,-2.077441692352294922e+00,-1.136755108833312988e+00,2.225412130355834961e+00,-3.735081255435943604e-01,5.526574254035949707e-01,-1.152054786682128906e+00,3.643459379673004150e-01,-8.856363892555236816e-01,-2.170375347137451172e+00,-3.052668809890747070e+00,-2.521329641342163086e+00,1.101050972938537598e+00,2.550434768199920654e-01,4.728703796863555908e-01
-7.014648914337158203e-01,-1.256019830703735352e+00,2.412280797958374023e+00,1.434186697006225586e+00,8.098314404487609863e-01,-1.680428266525268555e+00,1.806899458169937134e-01,-4.675762951374053955e-01,-6.100404858589172363e-01,-8.181500434875488281e-01,-8.772397041320800781e-01,-1.402792692184448242e+00,1.017142534255981445e+00,6.753128767013549805e-01,5.589470267295837402e-02,4.768775999546051025e-01,-1.530464738607406616e-01,3.100646734237670898e-01,5.004854798316955566e-01,9.719786792993545532e-02,9.041439890861511230e-01,-7.675135135650634766e-01,-6.212670803070068359e-01,-9.465887546539306641e-01,-7.765828967094421387e-01,7.939227819442749023e-01,2.287481278181076050e-01,-1.296690583229064941e+00,-3.698222339153289795e-01,1.241311356425285339e-01,-1.093554422259330750e-01,2.268094420433044434e-01
2.058658152818679810e-01,-1.693466067314147949e+00,2.739060640335083008e+00,2.102254152297973633e+00,-1.400449872016906738e+00,-1.563477277755737305e+00,-1.684649229049682617e+00,9.195768237113952637e-01,-1.015051841735839844e+00,-9.859814643859863281e-01,-9.311336092650890350e-03,-3.046641111373901367e+00,1.074842929840087891e+00,1.359515547752380371e+00,-3.065027236938476562e+00,1.765915751457214355e+00,-2.822614610195159912e-01,-1.945485711097717285e+00,-4.887334108352661133e-01,-3.331224203109741211e+00,4.174190461635589600e-01,-1.770433783531188965e+00,-8.751031160354614258e-01,-4.924796819686889648e-01,-1.358269751071929932e-01,6.260752677917480469e-01,-1.065825819969177246e-01,-1.895112514495849609e+00,2.386481761932373047e-01,1.075141072273254395e+00,-2.319706678390502930e+00,9.248349070549011230e-01
-1.304916739463806152e+00,-3.310654878616333008e+00,2.367936134338378906e+00,1.328274965286254883e+00,1.235975980758666992e+00,-9.179887771606445312e-01,-2.198907136917114258e-01,-1.005823850631713867e+00,-1.075601935386657715e+00,-1.043931365013122559e+00,4.638847410678863525e-01,-1.865341544151306152e+00,2.201657444238662720e-01,3.667574822902679443e-01,-1.724047183990478516e+00,-1.165729761123657227e+00,-2.321160435676574707e-01,-1.362358570098876953e+00,1.720467507839202881e-01,-2.078623294830322266e+00,3.250530958175659180e-01,-6.002013683319091797e-01,-1.244707107543945312e+00,-9.793756604194641113e-01,-1.771420955657958984e+00,-4.406935572624206543e-01,4.280864894390106201e-01,-1.625927686691284180e+00,-9.677209258079528809e-01,9.756205677986145020e-01,5.790283679962158203e-01,8.579056859016418457e-01
-4.663032591342926025e-01,-4.507935523986816406e+00,2.436063289642333984e+00,1.349719285964965820e+00,2.392774581909179688e+00,-2.270503520965576172e+00,-2.420413017272949219e+00,-8.704421520233154297e-01,4.425943642854690552e-02,-4.606811702251434326e-01,-5.197424888610839844e-01,-1.631798982620239258e+00,4.855706393718719482e-01,1.219123125076293945e+00,-1.613381385803222656e+00,2.079380005598068237e-01,-3.610141277313232422e-01,-1.814937293529510498e-01,9.321025013923645020e-01,-1.174380898475646973e+00,5.371280387043952942e-02,-1.002618193626403809e+00,-1.081106901168823242e+00,3.000950217247009277e-01,-1.133674860000610352e+00,-5.375657677650451660e-01,-1.545066535472869873e-01,-1.998523473739624023e+00,6.974061131477355957e-01,1.244580388069152832e+00,-7.362007498741149902e-01,1.158835053443908691e+00
3.334191739559173584e-01,-2.485689163208007812e+00,2.540643692016601562e+00,8.837440609931945801e-01,6.863121390342712402e-01,-9.397192001342773438e-01,-3.788575828075408936e-01,-6.268321275711059570e-01,-2.606507301330566406e+00,-1.544979691505432129e+00,8.020692467689514160e-01,-2.948140382766723633e+00,-5.107074975967407227e-01,-4.720880091190338135e-01,3.965276777744293213e-01,-4.069159626960754395e-01,-4.453768730163574219e-01,-1.062283635139465332e+00,-1.308450818061828613e+00,-6.284421086311340332e-01,-2.409537732601165771e-01,-9.846311807632446289e-01,-4.383110404014587402e-01,-9.193757772445678711e-01,-2.067582607269287109e-01,7.269138842821121216e-02,9.379094094038009644e-02,-9.644228816032409668e-01,-1.108538359403610229e-01,1.166894197463989258e+00,-1.873319894075393677e-01,1.375959634780883789e+00
-6.948330998420715332e-02,-1.627558708190917969e+00,3.507850885391235352e+00,2.895471811294555664e+00,1.401466965675354004e+00,-5.081437230110168457e-01,-1.106088280677795410e+00,-2.162609338760375977e+00,-1.659142076969146729e-01,-2.077378273010253906e+00,-3.239974021911621094e+00,-8.640959262847900391e-01,-3.326102197170257568e-01,-1.576992869377136230e+00,-9.132206439971923828e-01,6.646864414215087891e-01,2.110958993434906006e-01,1.362702727317810059e+00,-6.254684925079345703e-01,-2.966692924499511719e+00,-8.478090167045593262e-03,-2.178321361541748047e+00,-1.609568953514099121e+00,-9.706546068191528320e-01,-1.892406582832336426e+00,1.575985670089721680e+00,-1.416230082511901855e+00,-2.060751438140869141e+00,-7.957225441932678223e-01,-1.204688072204589844e+00,-1.760512351989746094e+00,4.567641317844390869e-01
1.833988070487976074e+00,-2.740944147109985352e+00,2.428090095520019531e+00,1.394521832466125488e+00,-9.885935187339782715e-01,-2.429888725280761719e+00,-8.399605154991149902e-01,-2.019157886505126953e+00,-2.592091798782348633e+00,-2.455772161483764648e+00,-3.819332122802734375e-01,-2.151409149169921875e+00,-1.480611324310302734e+00,4.222144186496734619e-01,-3.329332172870635986e-01,7.886444330215454102e-01,-2.490265130996704102e+00,-2.397434234619140625e+00,-2.954541206359863281e+00,-3.454142510890960693e-01,2.969452552497386932e-02,-3.056147508323192596e-02,5.409328937530517578e-01,-3.157772123813629150e-01,5.969102978706359863e-01,-3.095120191574096680e-01,-1.461045265197753906e+00,-3.254375457763671875e+00,-4.804917871952056885e-01,1.769082546234130859e+00,-1.511154413223266602e+00,1.048624634742736816e+00
