2.631220780313014984e-02,-1.974949985742568970e-02,7.762169465422630310e-03,7.009534165263175964e-03,2.801071107387542725e-02,-1.360652688890695572e-02,-2.574181184172630310e-02,-2.364693442359566689e-03,-1.063413172960281372e-02,7.029186468571424484e-03,1.524957362562417984e-02,-2.189818397164344788e-02,-1.302842982113361359e-02,1.056851912289857864e-02,-2.115793526172637939e-02,2.789513021707534790e-02
-1.720295429229736328e+00,-1.504912853240966797e+00,4.189131736755371094e+00,3.454711914062500000e+00,-2.722584962844848633e+00,-1.480463743209838867e+00,2.164081811904907227e+00,3.205089569091796875e-01,2.540673017501831055e+00,4.911442101001739502e-01,-1.385920405387878418e+00,4.166995048522949219e+00,5.568114280700683594e+00,-1.568024158477783203e-01,-8.571338057518005371e-01,-4.109220027923583984e+00
2.930650487542152405e-02,1.253087306395173073e-03,5.503745283931493759e-03,-3.460828680545091629e-03,-2.426198311150074005e-02,2.717334963381290436e-02,6.326416041702032089e-03,2.554747089743614197e-02,-9.425747208297252655e-03,-2.182499319314956665e-02,1.085284911096096039e-02,1.316478708758950233e-03,-4.340156156104058027e-04,-1.621480472385883331e-02,1.423491910099983215e-02,-1.615109108388423920e-02
2.777291089296340942e-02,2.481971681118011475e-02,2.728860825300216675e-03,-6.362205371260643005e-03,2.656522020697593689e-02,-1.596770249307155609e-02,-4.906723042950034142e-04,3.075158223509788513e-02,-1.332806423306465149e-02,-5.283918231725692749e-03,-2.434908226132392883e-02,-8.129483088850975037e-03,-2.717632241547107697e-02,2.466531842947006226e-02,-1.570164598524570465e-02,-6.011873483657836914e-03
-1.057018876075744629e+00,-2.901382207870483398e+00,1.575088977813720703e+00,-4.654267430305480957e-01,-3.383578658103942871e-01,-6.284343004226684570e-01,2.952133715152740479e-01,7.454170584678649902e-01,-7.575085014104843140e-02,1.834626793861389160e-01,-1.788352131843566895e+00,7.949795126914978027e-01,2.887804269790649414e+00,5.746331810951232910e-02,3.693326711654663086e-01,-2.225862026214599609e+00
-1.021261334419250488e+00,-1.404627084732055664e+00,9.845058321952819824e-01,-3.806391656398773193e-01,9.111758321523666382e-02,-6.251824498176574707e-01,4.488858282566070557e-01,-2.258239537477493286e-01,6.067267060279846191e-01,-4.503062069416046143e-01,-5.408292412757873535e-01,3.955086320638656616e-02,2.218249320983886719e+00,-3.239659965038299561e-01,6.234080195426940918e-01,-1.615807533264160156e+00
-2.213446140289306641e+00,-3.424718856811523438e+00,1.343397736549377441e+00,2.677311897277832031e+00,7.385845184326171875e-01,-1.081282854080200195e+00,-6.861512660980224609e-01,-1.225149035453796387e+00,1.453682303428649902e+00,1.569868326187133789e+00,-4.479626178741455078e+00,2.597281694412231445e+00,6.068238258361816406e+00,-1.613458275794982910e+00,1.168737053871154785e+00,-2.230697870254516602e+00
1.623979397118091583e-02,1.959866378456354141e-03,9.044415317475795746e-03,-2.759038656949996948e-02,1.878941804170608521e-02,-2.868846990168094635e-02,2.928660996258258820e-02,-6.163233891129493713e-03,-2.975801564753055573e-02,2.362390235066413879e-02,2.832853421568870544e-02,2.079074643552303314e-02,-2.463648654520511627e-02,-2.496842108666896820e-02,-2.514066547155380249e-02,-1.938856765627861023e-02
-6.080548837780952454e-02,-2.469450235366821289e+00,1.486766576766967773e+00,3.392288386821746826e-01,1.545685976743698120e-01,5.340249463915824890e-02,5.877428650856018066e-01,5.280221700668334961e-01,-7.166437059640884399e-02,-7.974635958671569824e-01,-1.166041254997253418e+00,1.273421883583068848e+00,3.109974384307861328e+00,-6.437286734580993652e-01,1.391334891319274902e+00,-2.327567815780639648e+00
-3.890160083770751953e+00,-3.989037513732910156e+00,6.109447002410888672e+00,1.855793833732604980e+00,-1.812693119049072266e+00,-4.069456577301025391e+00,9.092276096343994141e-01,-1.874584555625915527e-01,-2.420463114976882935e-01,3.010437488555908203e-01,-4.436674594879150391e+00,-1.774580597877502441e+00,1.142898440361022949e+00,-6.792079806327819824e-01,6.576388359069824219e+00,-1.665069103240966797e+00
-5.470647811889648438e-01,-2.842537403106689453e+00,2.197708368301391602e+00,2.981591820716857910e-01,-3.800341784954071045e-01,-3.966029286384582520e-01,8.331990838050842285e-01,1.101121008396148682e-01,-3.911870121955871582e-01,-2.640880644321441650e-01,-1.314426422119140625e+00,3.296964466571807861e-01,2.490639448165893555e+00,-3.225072026252746582e-01,1.569420218467712402e+00,-2.872923135757446289e+00
-9.793836474418640137e-01,-2.847445011138916016e+00,3.103315830230712891e+00,3.512120246887207031e+00,5.711939334869384766e-01,1.360344737768173218e-01,-1.289391756057739258e+00,2.632598161697387695e+00,-3.249271869659423828e+00,-4.461730003356933594e+00,-1.176289916038513184e+00,-4.595060825347900391e+00,4.946552753448486328e+00,-3.037888407707214355e-01,1.273285508155822754e+00,-1.292562842369079590e+00
-4.941566467285156250e+00,5.298228263854980469e-01,4.543497085571289062e+00,-2.664251327514648438e+00,1.817088961601257324e+00,-1.419463753700256348e+00,9.931786656379699707e-01,2.466026782989501953e+00,2.335764408111572266e+00,1.123219609260559082e+00,-2.928277730941772461e+00,2.265985250473022461e+00,-1.440820097923278809e-01,2.119273900985717773e+00,1.858110189437866211e+00,-1.464641809463500977e+00
-2.158272743225097656e+00,-3.567885160446166992e+00,1.089027285575866699e+00,2.206726551055908203e+00,-1.082579568028450012e-01,5.869190692901611328e-01,-2.774792909622192383e+00,1.572647929191589355e+00,2.514694690704345703e+00,-2.971873521804809570e+00,-5.341674014925956726e-02,1.605041861534118652e+00,3.642020940780639648e+00,2.517618179321289062e+00,1.193507194519042969e+00,7.273755073547363281e-01
-1.337394714355468750e+00,1.183026790618896484e+00,2.482384681701660156e+00,4.795519709587097168e-01,1.463746786117553711e+00,-3.378797531127929688e+00,-2.677811861038208008e+00,1.527668356895446777e+00,1.714374065399169922e+00,-3.405041694641113281e+00,-2.908842563629150391e+00,1.108723640441894531e+00,3.713376998901367188e+00,-4.664466977119445801e-01,-2.522680044174194336e+00,-3.099196910858154297e+00
-1.821570992469787598e+00,3.417964935302734375e+00,4.501518249511718750e+00,2.611909508705139160e-01,1.736487627029418945e+00,-8.244435787200927734e-01,1.344182848930358887e+00,2.610527753829956055e+00,-1.205540060997009277e+00,-1.580127954483032227e+00,-3.525330543518066406e+00,-3.138149678707122803e-01,3.259710311889648438e+00,-2.679810047149658203e+00,1.137377977371215820e+00,-3.763575792312622070e+00
-4.473275661468505859e+00,-1.800490260124206543e+00,2.493817806243896484e+00,2.045824766159057617e+00,4.288003444671630859e+00,1.935730695724487305e+00,-1.507892847061157227e+00,-1.503358125686645508e+00,-9.603943228721618652e-01,-1.487048149108886719e+00,-1.441680312156677246e+00,-1.865597963333129883e+00,1.992822051048278809e+00,-1.552046984434127808e-01,6.380207538604736328e-01,-2.585413217544555664e+00
-3.836525082588195801e-01,-3.692443966865539551e-01,6.092320084571838379e-01,3.924382105469703674e-02,1.535346806049346924e-01,3.847759962081909180e-01,3.427744209766387939e-01,2.063963562250137329e-01,5.177768468856811523e-01,-3.380578160285949707e-01,-5.367460250854492188e-01,1.655690670013427734e-01,4.861459434032440186e-01,-1.279416829347610474e-01,2.486705631017684937e-01,-7.147655636072158813e-02
