9.669044986367225647e-03,-2.818726301193237305e+00,1.625705361366271973e+00,3.074362754821777344e+00,1.955880880355834961e+00,-2.144836425781250000e+00,1.782669782638549805e+00,-5.349817276000976562e-01
7.407240271568298340e-01,-1.545342922210693359e+00,4.180848598480224609e+00,2.931669712066650391e+00,1.982853770256042480e+00,-3.696015596389770508e+00,1.742311418056488037e-01,-7.670468091964721680e-01
1.019000649452209473e+00,-2.142145395278930664e+00,2.148869037628173828e+00,1.081846714019775391e+00,2.724739789962768555e+00,-2.420345306396484375e+00,3.323887586593627930e-01,-1.155860662460327148e+00
-1.106257557868957520e+00,-8.850005865097045898e-01,3.002581596374511719e+00,2.017969846725463867e+00,7.470716238021850586e-01,-1.347898125648498535e+00,3.333704173564910889e-02,-1.848595499992370605e+00
7.057226896286010742e-01,-2.931308269500732422e+00,2.585746526718139648e+00,2.531215190887451172e+00,1.387161612510681152e+00,-3.887554407119750977e+00,2.599056959152221680e-01,-1.248278856277465820e+00
-3.252935707569122314e-01,-1.944285035133361816e+00,3.340011596679687500e+00,2.855412006378173828e+00,1.127015829086303711e+00,-2.548473596572875977e+00,1.164383411407470703e+00,-1.374561786651611328e+00
-1.018183588981628418e+00,-3.272784471511840820e+00,3.246982336044311523e+00,1.811237335205078125e+00,2.139922142028808594e+00,-4.956442832946777344e+00,8.339813351631164551e-01,-1.289519548416137695e+00
-1.869225315749645233e-02,-1.383456826210021973e+00,3.049232959747314453e+00,2.506728410720825195e+00,1.751462817192077637e+00,-1.780598640441894531e+00,1.260172724723815918e+00,-7.478310465812683105e-01
9.577906131744384766e-01,-1.339094281196594238e+00,3.135809421539306641e+00,2.112205743789672852e+00,2.124278068542480469e+00,-2.086291074752807617e+00,-7.895526289939880371e-01,-2.980995178222656250e+00
2.011630088090896606e-01,-2.636512279510498047e+00,1.992660760879516602e+00,1.544580340385437012e+00,3.809366464614868164e+00,-3.271851062774658203e+00,1.049522638320922852e+00,-2.630928456783294678e-01
-3.380282223224639893e-02,-2.461976289749145508e+00,3.086216926574707031e+00,2.643479824066162109e+00,1.776115775108337402e+00,-2.477990150451660156e+00,1.548487544059753418e+00,-6.503123044967651367e-01
2.859706163406372070e+00,-3.028200149536132812e+00,7.359022498130798340e-01,4.978285789489746094e+00,1.017171978950500488e+00,-1.479867577552795410e+00,-2.358112812042236328e+00,-1.336449623107910156e+00
2.201221942901611328e+00,-2.672947406768798828e+00,2.650796175003051758e+00,3.736907005310058594e+00,4.113025665283203125e+00,5.056877136230468750e-01,-2.132915019989013672e+00,-5.537567138671875000e+00
-4.627420902252197266e-01,-5.573001861572265625e+00,2.221514582633972168e-01,3.829706192016601562e+00,4.193347930908203125e+00,-3.996647834777832031e+00,-2.273874133825302124e-01,-4.256999492645263672e+00
3.561979770660400391e+00,-1.823485136032104492e+00,3.805775880813598633e+00,2.262285232543945312e+00,1.438859462738037109e+00,-2.276355743408203125e+00,-3.067933320999145508e+00,7.550185918807983398e-02
3.178797483444213867e+00,-3.728609561920166016e+00,3.097091913223266602e+00,1.477673292160034180e+00,2.000754117965698242e+00,-4.712717533111572266e+00,-3.144332647323608398e+00,-2.281835973262786865e-01
2.394081354141235352e+00,-2.120181560516357422e+00,1.590498208999633789e+00,6.044685840606689453e+00,5.266603231430053711e-01,-2.734432458877563477e+00,-2.342971324920654297e+00,4.365100264549255371e-01
